 Old_ASDEX_model_________________________________________________________ (dlimit(1))___________________      5.1664E+19 OP 
 Borrass_ITER_model_I____________________________________________________ (dlimit(2))___________________      1.0315E+20 OP 
 Borrass_ITER_model_II___________________________________________________ (dlimit(3))___________________      4.0135E+19 OP 
 JET_edge_radiation_model________________________________________________ (dlimit(4))___________________      3.0412E+21 OP 
 JET_simplified_model____________________________________________________ (dlimit(5))___________________      3.6997E+20 OP 
 Hugill-Murakami_Mq_model________________________________________________ (dlimit(6))___________________      6.7988E+19 OP 
 Greenwald_model_________________________________________________________ (dlimit(7))___________________      7.5987E+19 OP 
 Deuterium_fuel_fraction_________________________________________________ (fdeut)_______________________      5.0000E-01    
 Tritium_fuel_fraction___________________________________________________ (ftrit)_______________________      5.0000E-01    
 Total_fusion_power_(MW)_________________________________________________ (powfmw)______________________      1.5941E+03 OP 
 _=____D-T_fusion_power_(MW)_____________________________________________ (pdt)_________________________      1.5923E+03 OP 
 __+___D-D_fusion_power_(MW)_____________________________________________ (pdd)_________________________      1.8897E+00 OP 
 __+_D-He3_fusion_power_(MW)_____________________________________________ (pdhe3)_______________________      0.0000E+00 OP 
 Alpha_power:_total_(MW)_________________________________________________ (palpmw)______________________      3.1845E+02 OP 
 Alpha_power:_beam-plasma_(MW)___________________________________________ (palpnb)______________________      0.0000E+00 OP 
 Neutron_power_(MW)______________________________________________________ (pneutmw)_____________________      1.2745E+03 OP 
 Charged_particle_power_(excluding_alphas)_(MW)__________________________ (pchargemw)___________________      1.2280E+00 OP 
 Total_power_deposited_in_plasma_(MW)____________________________________ (tot_power_plasma)____________      3.7946E+02 OP 
 Bremsstrahlung_radiation_power_(MW)_____________________________________ (pbrempv*vol)_________________      6.6929E+01 OP 
 Line_radiation_power_(MW)_______________________________________________ (plinepv*vol)_________________      1.5544E+02 OP 
 Synchrotron_radiation_power_(MW)________________________________________ (psyncpv*vol)_________________      1.0540E+01 OP 
 Synchrotron_wall_reflectivity_factor____________________________________ (ssync)_______________________      6.0000E-01    
 Normalised_minor_radius_defining_'core'_________________________________ (coreradius)__________________      7.5000E-01    
 Fraction_of_core_radiation_subtracted_from_P_L__________________________ (coreradiationfraction)_______      6.0000E-01    
 Radiation_power_from_inner_zone_(MW)____________________________________ (pinnerzoneradmw)_____________      9.1230E+01 OP 
 Radiation_power_from_outer_zone_(MW)____________________________________ (pouterzoneradmw)_____________      1.4168E+02 OP 
 Total_radiation_power_from_inside_LCFS_(MW)_____________________________ (pradmw)______________________      2.3291E+02 OP 
 LCFS_radiation_fraction_=_total_radiation_in_LCFS_/_total_power_deposite (rad_fraction_LCFS)___________      6.1377E-01 OP 
 Nominal_mean_radiation_load_on_inside_surface_of_reactor_(MW/m2)________ (photon_wall)_________________      1.8254E-01 OP 
 Peaking_factor_for_radiation_wall_load__________________________________ (peakfactrad)_________________      3.3300E+00 IP 
 Maximum_permitted_radiation_wall_load_(MW/m^2)__________________________ (maxradwallload)______________      1.0000E+00 IP 
 Peak_radiation_wall_load_(MW/m^2)_______________________________________ (peakradwallload)_____________      6.0786E-01 OP 
 Fast_alpha_particle_power_incident_on_the_first_wall_(MW)_______________ (palpfwmw)____________________      1.5923E+01 OP 
 Nominal_mean_neutron_load_on_inside_surface_of_reactor_(MW/m2)__________ (wallmw)______________________      9.9886E-01 OP 
 Power_incident_on_the_divertor_targets_(MW)_____________________________ (ptarmw)______________________      2.9312E+01 OP 
 Fraction_of_power_to_the_lower_divertor_________________________________ (ftar)________________________      1.0000E+00 IP 
 Outboard_side_heat_flux_decay_length_(m)________________________________ (lambdaio)____________________      1.5700E-03 OP 
 Fraction_of_power_on_the_inner_targets__________________________________ (fio)_________________________      4.1000E-01 OP 
 Fraction_of_power_incident_on_the_lower_inner_target____________________ (fLI)_________________________      4.1000E-01 OP 
 Fraction_of_power_incident_on_the_lower_outer_target____________________ (fLO)_________________________      5.9000E-01 OP 
 Power_incident_on_the_lower_inner_target_(MW)___________________________ (pLImw)_______________________      1.2018E+01 OP 
 Power_incident_on_the_lower_outer_target_(MW)___________________________ (pLOmw)_______________________      1.7294E+01 OP 
 Ohmic_heating_power_(MW)________________________________________________ (pohmmw)______________________      7.0826E-01 OP 
 Fraction_of_alpha_power_deposited_in_plasma_____________________________ (falpha)______________________      9.5000E-01    
 Fraction_of_alpha_power_to_electrons____________________________________ (falpe)_______________________      7.2282E-01    
 Fraction_of_alpha_power_to_ions_________________________________________ (falpi)_______________________      2.7718E-01    
 Ion_transport_(MW)______________________________________________________ (ptrimw)______________________      1.3550E+02 OP 
 Electron_transport_(MW)_________________________________________________ (ptremw)______________________      1.5274E+02 OP 
 Injection_power_to_ions_(MW)____________________________________________ (pinjimw)_____________________      0.0000E+00 OP 
 Injection_power_to_electrons_(MW)_______________________________________ (pinjemw)_____________________      7.5000E+01 OP 
 Ignited_plasma_switch_(0=not_ignited,_1=ignited)________________________ (ignite)______________________              0    
 Power_into_divertor_zone_via_charged_particles_(MW)_____________________ (pdivt)_______________________      1.4656E+02 OP 
 Psep_/_R_ratio_(MW/m)___________________________________________________ (pdivt/rmajor)________________      1.8320E+01 OP 
 Psep_Bt_/_qAR_ratio_(MWT/m)_____________________________________________ (pdivtbt/qar)_________________      9.1760E+00 OP 
 ITER_1996_scaling:_nominal_(MW)_________________________________________ (pthrmw(1))___________________      1.1850E+02 OP 
 ITER_1996_scaling:_upper_bound_(MW)_____________________________________ (pthrmw(2))___________________      2.6250E+02 OP 
 ITER_1996_scaling:_lower_bound_(MW)_____________________________________ (pthrmw(3))___________________      5.2777E+01 OP 
 ITER_1997_scaling_(1)_(MW)______________________________________________ (pthrmw(4))___________________      1.9954E+02 OP 
 ITER_1997_scaling_(2)_(MW)______________________________________________ (pthrmw(5))___________________      1.5894E+02 OP 
 Martin_2008_scaling:_nominal_(MW)_______________________________________ (pthrmw(6))___________________      9.0672E+01 OP 
 Martin_2008_scaling:_95%_upper_bound_(MW)_______________________________ (pthrmw(7))___________________      1.1864E+02 OP 
 Martin_2008_scaling:_95%_lower_bound_(MW)_______________________________ (pthrmw(8))___________________      6.2703E+01 OP 
 Snipes_2000_scaling:_nominal_(MW)_______________________________________ (pthrmw(9))___________________      6.2802E+01 OP 
 Snipes_2000_scaling:_upper_bound_(MW)___________________________________ (pthrmw(10))__________________      9.1890E+01 OP 
 Snipes_2000_scaling:_lower_bound_(MW)___________________________________ (pthrmw(11))__________________      4.2579E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_nominal_(MW)_____________________ (pthrmw(12))__________________      2.9581E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)_________________ (pthrmw(13))__________________      4.0958E+01 OP 
 Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)_________________ (pthrmw(14))__________________      2.1215E+01 OP 
 Hubbard_2012_L-I_threshold_-_nominal_(MW)_______________________________ (pthrmw(15))__________________      2.8462E+01 OP 
 Hubbard_2012_L-I_threshold_-_lower_bound_(MW)___________________________ (pthrmw(16))__________________      1.4666E+01 OP 
 Hubbard_2012_L-I_threshold_-_upper_bound_(MW)___________________________ (pthrmw(17))__________________      5.5234E+01 OP 
 Hubbard_2017_L-I_threshold______________________________________________ (pthrmw(18))__________________      2.6015E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)________________ (pthrmw(19))__________________      9.0672E+01 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)________ (pthrmw(20))__________________      1.1864E+02 OP 
 Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)________ (pthrmw(21))__________________      6.2703E+01 OP 
 L-H_threshold_power_(enforced)_(MW)_____________________________________ (boundl(103)*plhthresh)_______      9.0672E+01 OP 
 L-H_threshold_power_(MW)________________________________________________ (plhthresh)___________________      9.0672E+01 OP 
 Confinement_scaling_law_________________________________________________ (tauelaw)_____________________     "IPB98(y,2)"
 Confinement_H_factor____________________________________________________ (hfact)_______________________      1.1735E+00 ITV
 Global_thermal_energy_confinement_time_(s)______________________________ (taueff)______________________      3.2731E+00    
 Ion_energy_confinement_time_(s)_________________________________________ (tauei)_______________________      3.2731E+00    
 Electron_energy_confinement_time_(s)____________________________________ (tauee)_______________________      3.2731E+00    
 n.tau_=_Volume-average_electron_density_x_Energy_confinement_time_(s/m3) (dntau)_______________________      2.6949E+20 OP 
 Triple_product__(keV_s/m3)______________________________________________ (dntau*te)____________________      3.2674E+21 OP 
 Transport_loss_power_assumed_in_scaling_law_(MW)________________________ (powerht)_____________________      2.8823E+02 OP 
 Switch_for_radiation_loss_term_usage_in_power_balance___________________ (iradloss)____________________              1    
 Radiation_power_subtracted_from_plasma_power_balance_(MW)_______________ ______________________________      9.1230E+01 OP 
 Alpha_particle_confinement_time_(s)_____________________________________ (taup)________________________      2.3469E+01    
 Alpha_particle/energy_confinement_time_ratio____________________________ (taup/taueff)_________________      7.1703E+00    
 Lower_limit_on_taup/taueff______________________________________________ (taulimit)____________________      5.0000E+00    
 Total_energy_confinement_time_including_radiation_loss_(s)______________ (total_energy_conf_time)______      2.8305E+00    
 Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al____________ (beta_mcdonald)_______________      4.2065E-02 OP 
 Normalized_ion_Larmor_radius____________________________________________ (rho_star)____________________      2.1421E-03 OP 
 Normalized_collisionality_______________________________________________ (nu_star)_____________________      3.5956E-03 OP 
 Volume_measure_of_elongation____________________________________________ (kappaa_IPB)__________________      1.6815E+00 OP 
 Total_volt-second_requirement_(Wb)______________________________________ (vsstt)_______________________      5.9651E+02 OP 
 Inductive_volt-seconds_(Wb)_____________________________________________ (vsind)_______________________      2.3245E+02 OP 
 Ejima_coefficient_______________________________________________________ (gamma)_______________________      3.0000E-01    
 Start-up_resistive_(Wb)_________________________________________________ (vsres)_______________________      5.1197E+01 OP 
 Flat-top_resistive_(Wb)_________________________________________________ (vsbrn)_______________________      3.1286E+02 OP 
 bootstrap_current_fraction_multiplier___________________________________ (cboot)_______________________      1.0000E+00    
 Bootstrap_fraction_(ITER_1989)__________________________________________ (bscf_iter89)_________________      3.6724E-01    
 Bootstrap_fraction_(Sauter_et_al)_______________________________________ (bscf_sauter)_________________      4.1113E-01    
 Bootstrap_fraction_(Nevins_et_al)_______________________________________ (bscf_nevins)_________________      3.5039E-01    
 Bootstrap_fraction_(Wilson)_____________________________________________ (bscf_wilson)_________________      4.3075E-01    
 Diamagnetic_fraction_(Hender)___________________________________________ (diacf_hender)________________      1.4520E-02    
 Diamagnetic_fraction_(SCENE)____________________________________________ (diacf_scene)_________________      1.2738E-02    
 Pfirsch-Schlueter_fraction_(SCENE)______________________________________ (pscf_scene)__________________     -3.6591E-03    
 Bootstrap_fraction_(enforced)___________________________________________ (bootipf.)____________________      4.1113E-01    
 Diamagnetic_fraction_(enforced)_________________________________________ (diaipf.)_____________________      0.0000E+00    
 Pfirsch-Schlueter_fraction_(enforced)___________________________________ (psipf.)______________________      0.0000E+00    
 Loop_voltage_during_burn_(V)____________________________________________ (vburn)_______________________      4.1722E-02 OP 
 Plasma_resistance_(ohm)_________________________________________________ (rplas)_______________________      4.1587E-09 OP 
 Resistive_diffusion_time_(s)____________________________________________ (res_time)____________________      2.9270E+03 OP 
 Plasma_inductance_(H)___________________________________________________ (rlp)_________________________      1.3693E-05 OP 
 Coefficient_for_sawtooth_effects_on_burn_V-s_requirement________________ (csawth)______________________      1.0000E+00    
 Ratio_of_He_and_pellet_particle_confinement_times_______________________ (tauratio)____________________      1.0000E+00    
 Fuelling_rate_(nucleus-pairs/s)_________________________________________ (qfuel)_______________________      3.2367E+21 OP 
 Fuel_burn-up_rate_(reactions/s)_________________________________________ (rndfuel)_____________________      5.6823E+20 OP 
 Burn-up_fraction________________________________________________________ (burnup)______________________      1.7556E-01    
 # Energy confinement times, and required H-factors : #
 # Current Drive System #
 Current_drive_efficiency_model__________________________________________ (iefrf)_______________________             10    
 Secondary_current_drive_efficiency_model________________________________ (iefrffix)____________________              0    
 Ratio_of_power_for_flat-top_to_start-up_(MW)____________________________ (startupratio)________________      1.0000E+00    
 Auxiliary_power_used_for_plasma_heating_only_(MW)_______________________ (pheat)_______________________      7.5000E+01    
 Power_injected_for_current_drive_(MW)___________________________________ (pcurrentdrivemw)_____________      0.0000E+00    
 Maximum_Allowed_Bootstrap_current_fraction______________________________ (bscfmax)_____________________      9.5000E-01    
 Fusion_gain_factor_Q____________________________________________________ (bigq)________________________      2.1056E+01 OP 
 Auxiliary_current_drive_(A)_____________________________________________ (auxiliary_cd)________________      0.0000E+00 OP 
 Current_drive_efficiency_(A/W)__________________________________________ (effcd)_______________________      4.5544E-02 OP 
 Normalised_current_drive_efficiency,_gamma_(10^20_A/W-m2)_______________ (gamcd)_______________________      3.0000E-01 OP 
 Wall_plug_to_injector_efficiency________________________________________ (etacd)_______________________      5.0000E-01    
 ECRH_plasma_heating_efficiency__________________________________________ (gamma_ecrh)__________________      3.0000E-01    
 Bootstrap_fraction______________________________________________________ (bootipf)_____________________      4.1113E-01    
 Diamagnetic_fraction____________________________________________________ (diaipf)______________________      0.0000E+00    
 Pfirsch-Schlueter_fraction______________________________________________ (psipf)_______________________      0.0000E+00    
 Auxiliary_current_drive_fraction________________________________________ (faccd)_______________________      0.0000E+00    
 Inductive_fraction______________________________________________________ (facoh)_______________________      5.9099E-01    
 Total___________________________________________________________________ (current_drive_variables.plasi      1.0000E+00    
 Fraction_of_the_plasma_current_produced_by_non-inductive_means__________ (fvsbrnni)____________________      4.0901E-01 ITV
 Electron_cyclotron_injected_power_(MW)__________________________________ (echpwr)______________________      7.5000E+01 OP 
 Maximum_allowable_ECRH_power_(MW)_______________________________________ (pinjalw)_____________________      2.0000E+02    
 ECH_wall_plug_efficiency________________________________________________ (etaech)______________________      5.0000E-01    
 ECH_wall_plug_power_(MW)________________________________________________ (echwpow)_____________________      1.5000E+02 OP 
 Total_V-s_capability_of_Central_Solenoid/PF_coils_(Wb)__________________ (abs(vstot))__________________      6.1595E+02    
 Required_volt-seconds_during_start-up_(Wb)______________________________ (vssoft)______________________      2.8364E+02    
 Available_volt-seconds_during_burn_(Wb)_________________________________ (vsmax)_______________________      3.1286E+02    
 # Times #
 Initial_charge_time_for_CS_from_zero_current_(s)________________________ (tramp)_______________________      5.0000E+02    
 Plasma_current_ramp-up_time_(s)_________________________________________ (tohs)________________________      1.6976E+02    
 Heating_time_(s)________________________________________________________ (theat)_______________________      1.0000E+01    
 Burn_time_(s)___________________________________________________________ (tburn)_______________________      7.4886E+03 OP 
 Reset_time_to_zero_current_for_CS_(s)___________________________________ (tqnch)_______________________      1.6976E+02    
 Time_between_pulses_(s)_________________________________________________ (tdwell)______________________      1.8000E+03    
 Total_plant_cycle_time_(s)______________________________________________ (tcycle)______________________      1.0138E+04 OP 
 # Radial Build #
 TF_coil_radial_placement_switch_________________________________________ (tf_in_cs)____________________              0    
 TF_coil_radial_placement_switch_________________________________________ (tf_in_cs)____________________              0    
 Machine_bore_(m)________________________________________________________ (bore)________________________      2.1234E+00 ITV
 CS_radial_thickness_(m)_________________________________________________ (ohcth)_______________________      5.6262E-01 ITV
 CS_precompression_(m)___________________________________________________ (precomp)_____________________      6.4347E-02    
 CS_precompresion_to_TF_coil_radial_gap_(m)______________________________ (gapoh)_______________________      8.0000E-02    
 TF_coil_inboard_leg_(m)_________________________________________________ (tfcth)_______________________      7.9500E-01 ITV
 TF_coil_inboard_leg_insulation_gap_(m)__________________________________ (tftsgap)_____________________      5.0000E-02    
 Thermal_shield,_inboard_(m)_____________________________________________ (thshield_ib)_________________      5.0000E-02    
 thermal_shield_to_vessel_radial_gap_(m)_________________________________ (gapds)_______________________      2.0000E-02    
 Inboard_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_in)_____________________      3.0000E-01    
 Inner_radiation_shield_radial_thickness_(m)_____________________________ (shldith)_____________________      3.0000E-01    
 Gap_(m)_________________________________________________________________ (vvblgap)_____________________      2.0000E-02    
 Inboard_blanket_radial_thickness_(m)____________________________________ (blnkith)_____________________      7.0000E-01    
 Inboard_first_wall_radial_thickness_(m)_________________________________ (fwith)_______________________      1.8000E-02    
 Inboard_scrape-off_radial_thickness_(m)_________________________________ (scrapli)_____________________      2.5000E-01    
 Outboard_scrape-off_radial_thickness_(m)________________________________ (scraplo)_____________________      2.5000E-01    
 Outboard_first_wall_radial_thickness_(m)________________________________ (fwoth)_______________________      1.8000E-02    
 Outboard_blanket_radial_thickness_(m)___________________________________ (blnkoth)_____________________      1.0000E+00    
 Outer_radiation_shield_radial_thickness_(m)_____________________________ (shldoth)_____________________      8.0000E-01    
 Outboard_vacuum_vessel_radial_thickness_(m)_____________________________ (d_vv_out)____________________      3.0000E-01    
 Vessel_to_TF_radial_gap_(m)_____________________________________________ (gapsto)______________________      1.4317E+00    
 Thermal_shield,_outboard_(m)____________________________________________ (thshield_ob)_________________      5.0000E-02    
 Gap_(m)_________________________________________________________________ (tftsgap)_____________________      5.0000E-02    
 TF_coil_outboard_leg_radial_thickness_(m)_______________________________ (tfthko)______________________      7.9500E-01    
 # Vertical Build #
 Divertor_null_switch____________________________________________________ (i_single_null)_______________              1    
 Vessel_-_TF_coil_vertical_gap_(m)_______________________________________ (vgap2)_______________________      1.6300E-01    
 Topside_vacuum_vessel_radial_thickness_(m)______________________________ (d_vv_top)____________________      3.0000E-01    
 Top_radiation_shield_thickness_(m)______________________________________ (shldtth)_____________________      6.0000E-01    
 Top_blanket_vertical_thickness_(m)______________________________________ (blnktth)_____________________      8.5000E-01    
 Top_first_wall_vertical_thickness_(m)___________________________________ (fwtth)_______________________      1.8000E-02    
 Top_scrape-off_vertical_thickness_(m)___________________________________ (vgaptop)_____________________      6.0000E-01    
 Plasma_half-height_(m)__________________________________________________ (rminor*kappa)________________      4.9333E+00    
 Bottom_scrape-off_vertical_thickness_(m)________________________________ (vgap)________________________      2.0019E+00    
 Divertor_structure_vertical_thickness_(m)_______________________________ (divfix)______________________      6.2000E-01    
 Bottom_radiation_shield_thickness_(m)___________________________________ (shldlth)_____________________      7.0000E-01    
 Underside_vacuum_vessel_radial_thickness_(m)____________________________ (d_vv_bot)____________________      3.0000E-01    
 External_cryostat_thickness_(m)_________________________________________ (ddwex)_______________________      1.5000E-01    
 Ratio_of_Central_solenoid_height_to_TF_coil_internal_height_____________ (ohhghf)______________________      9.0000E-01    
 Width_of_neutral_beam_duct_where_it_passes_between_the_TF_coils_(m)_____ (beamwd)______________________      5.8000E-01    
 # Divertor build and plasma position #
 Plasma_top_position,_radial_(m)_________________________________________ (ptop_radial)_________________      6.6667E+00    
 Plasma_top_position,_vertical_(m)_______________________________________ (ptop_vertical)_______________      4.9333E+00    
 Plasma_geometric_centre,_radial_(m)_____________________________________ (physics_variables.rmajor.)___      8.0000E+00    
 Plasma_geometric_centre,_vertical_(m)___________________________________ (0.0)_________________________      0.0000E+00    
 Plasma_lower_physics_variables.triangularity____________________________ (tril)________________________      5.0000E-01    
 Plasma_elongation_______________________________________________________ (physics_variables.kappa.)____      1.8500E+00    
 TF_coil_vertical_offset_(m)_____________________________________________ (tfoffset)____________________     -6.1694E-01    
 Plasma_outer_arc_radius_of_curvature_(m)________________________________ (rco)_________________________      5.0422E+00    
 Plasma_inner_arc_radius_of_curvature_(m)________________________________ (rci)_________________________      9.7933E+00    
 Plasma_lower_X-pt,_radial_(m)___________________________________________ (rxpt)________________________      6.6667E+00    
 Plasma_lower_X-pt,_vertical_(m)_________________________________________ (zxpt)________________________     -4.9333E+00    
 Poloidal_plane_angle_between_vertical_and_inner_leg_(rad)_______________ (thetai)______________________      2.0820E-01    
 Poloidal_plane_angle_between_vertical_and_outer_leg_(rad)_______________ (thetao)______________________      1.0429E+00    
 Poloidal_plane_angle_between_inner_leg_and_plate_(rad)__________________ (betai)_______________________      1.0000E+00    
 Poloidal_plane_angle_between_outer_leg_and_plate_(rad)__________________ (betao)_______________________      1.0000E+00    
 Inner_divertor_leg_poloidal_length_(m)__________________________________ (plsepi)______________________      1.0000E+00    
 Outer_divertor_leg_poloidal_length_(m)__________________________________ (plsepo)______________________      1.5000E+00    
 Inner_divertor_plate_length_(m)_________________________________________ (plleni)______________________      1.0000E+00    
 Outer_divertor_plate_length_(m)_________________________________________ (plleno)______________________      1.0000E+00    
 Inner_strike_point,_radial_(m)__________________________________________ (rspi)________________________      5.6883E+00    
 Inner_strike_point,_vertical_(m)________________________________________ (zspi)________________________     -5.1400E+00    
 Inner_plate_top,_radial_(m)_____________________________________________ (rplti)_______________________      5.8656E+00    
 Inner_plate_top,_vertical_(m)___________________________________________ (zplti)_______________________     -4.6725E+00    
 Inner_plate_bottom,_radial_(m)__________________________________________ (rplbi)_______________________      5.5109E+00    
 Inner_plate_bottom,_vertical_(m)________________________________________ (zplbi)_______________________     -5.6075E+00    
 Outer_strike_point,_radial_(m)__________________________________________ (rspo)________________________      7.4223E+00    
 Outer_strike_point,_vertical_(m)________________________________________ (zspo)________________________     -6.2291E+00    
 Outer_plate_top,_radial_(m)_____________________________________________ (rplto)_______________________      7.6496E+00    
 Outer_plate_top,_vertical_(m)___________________________________________ (zplto)_______________________     -5.7838E+00    
 Outer_plate_bottom,_radial_(m)__________________________________________ (rplbo)_______________________      7.1949E+00    
 Outer_plate_bottom,_vertical_(m)________________________________________ (zplbo)_______________________     -6.6744E+00    
 Calculated_maximum_divertor_height_(m)__________________________________ (divht)_______________________      2.0019E+00    
 # TF coils  #
 Allowable_maximum_shear_stress_in_TF_coil_case_(Tresca_criterion)_(Pa)__ (sig_tf_case_max)_____________      7.5000E+08    
 Allowable_maximum_shear_stress_in_TF_coil_conduit_(Tresca_criterion)_(Pa (sig_tf_wp_max)_______________      7.5000E+08    
 WP_transverse_modulus_(GPa)_____________________________________________ (eyoung_wp_trans*1.0d-9)______      4.6072E+01 OP 
 WP_vertical_modulus_(GPa)_______________________________________________ (eyoung_wp_axial*1.0d-9)______      1.1838E+02 OP 
 WP_transverse_Poissons_ratio____________________________________________ (poisson_wp_trans)____________      3.0426E-01 OP 
 WP_vertical-transverse_Pois._rat._______________________________________ (poisson_wp_axial)____________      3.1535E-01 OP 
 Radial____stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_r_max(1))_____________      0.0000E+00    
 toroidal__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_t_max(1))_____________     -4.7630E+08    
 Vertical__stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_z_max(1))_____________      2.3973E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_1_(Pa)_______________________ (sig_tf_vmises_max(1))________      6.3129E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_1_(Pa)______________ (sig_tf_tresca_max(1))________      7.1604E+08    
 Radial____stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_r_max(2))_____________     -1.0240E+08    
 toroidal__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_t_max(2))_____________     -3.6449E+08    
 Vertical__stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_z_max(2))_____________      2.3973E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_2_(Pa)_______________________ (sig_tf_vmises_max(2))________      5.2698E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_2_(Pa)______________ (sig_tf_tresca_max(2))________      6.0422E+08    
 Radial____stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_r_max(3))_____________      6.2241E+06    
 toroidal__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_t_max(3))_____________     -3.6812E+08    
 Vertical__stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_z_max(3))_____________      1.3365E+08    
 Von-Mises_stress_at_maximum_shear_of_layer_3_(Pa)_______________________ (sig_tf_vmises_max(3))________      4.5008E+08    
 Maximum_shear_stress_for_the_Tresca_yield_criterion_3_(Pa)______________ (sig_tf_tresca_max(3))________      5.0177E+08    
 Maximum_radial_deflection_at_midplane_(m)_______________________________ (deflect)_____________________     -6.4480E-03 OP 
 Vertical_strain_on_casing_______________________________________________ (casestr)_____________________      1.1694E-03 OP 
 Radial_strain_on_insulator______________________________________________ (insstrain)___________________     -5.1109E-03 OP 
 Conductor_technology____________________________________________________ (i_tf_sup)____________________              1    
 Superconductor_material_________________________________________________ (i_tf_sc_mat)_________________              1    
 Presence_of_TF_demountable_joints_______________________________________ (itart)_______________________              0    
 TF_inboard_leg_support_strategy_________________________________________ (i_tf_bucking)________________              1    
 Number_of_TF_coils______________________________________________________ (n_tf)________________________             16    
 Inboard_leg_centre_radius_(m)___________________________________________ (r_tf_inboard_mid)____________      3.2278E+00 OP 
 Outboard_leg_centre_radius_(m)__________________________________________ (r_tf_outboard_mid)___________      1.4984E+01 OP 
 Total_inboard_leg_radial_thickness_(m)__________________________________ (tfcth)_______________________      7.9500E-01 ITV
 Total_outboard_leg_radial_thickness_(m)_________________________________ (tfthko)______________________      7.9500E-01    
 Outboard_leg_toroidal_thickness_(m)_____________________________________ (tftort)______________________      1.4145E+00 OP 
 Maximum_inboard_edge_height_(m)_________________________________________ (hmax)________________________      8.8182E+00 OP 
 Mean_coil_circumference_(including_inboard_leg_length)_(m)______________ (tfleng)______________________      4.7648E+01 OP 
 Vertical_TF_shape_______________________________________________________ (i_tf_shape)__________________              1    
 TF_coil_arc_point_0_R_(m)_______________________________________________ (xarc(1))_____________________      3.6253E+00    
 TF_coil_arc_point_0_Z_(m)_______________________________________________ (yarc(1))_____________________      4.5506E+00    
 TF_coil_arc_point_1_R_(m)_______________________________________________ (xarc(2))_____________________      7.4667E+00    
 TF_coil_arc_point_1_Z_(m)_______________________________________________ (yarc(2))_____________________      7.5843E+00    
 TF_coil_arc_point_2_R_(m)_______________________________________________ (xarc(3))_____________________      1.4586E+01    
 TF_coil_arc_point_2_Z_(m)_______________________________________________ (yarc(3))_____________________      0.0000E+00    
 TF_coil_arc_point_3_R_(m)_______________________________________________ (xarc(4))_____________________      7.4667E+00    
 TF_coil_arc_point_3_Z_(m)_______________________________________________ (yarc(4))_____________________     -8.8182E+00    
 TF_coil_arc_point_4_R_(m)_______________________________________________ (xarc(5))_____________________      3.6253E+00    
 TF_coil_arc_point_4_Z_(m)_______________________________________________ (yarc(5))_____________________     -5.2909E+00    
 TF_cross-section_(total)_(m2)___________________________________________ (tfareain)____________________      1.6124E+01    
 Total_steel_cross-section_(m2)__________________________________________ (a_tf_steel*n_tf)_____________      1.1277E+01    
 Total_steel_TF_fraction_________________________________________________ (f_tf_steel)__________________      6.9944E-01    
 Total_Insulation_cross-section_(total)_(m2)_____________________________ (a_tf_ins*n_tf)_______________      8.3182E-01    
 Total_Insulation_fraction_______________________________________________ (f_tf_ins)____________________      5.1591E-02    
 Casing_cross_section_area_(per_leg)_(m2)________________________________ (acasetf)_____________________      4.6974E-01    
 Inboard_leg_case_plasma_side_wall_thickness_(m)_________________________ (casthi)______________________      6.0000E-02    
 Inboard_leg_case_inboard_"nose"_thickness_(m)___________________________ (thkcas)______________________      1.9804E-01 ITV
 Inboard_leg_case_sidewall_thickness_at_its_narrowest_point_(m)__________ (casths)______________________      5.0000E-02    
 External_case_mass_per_coil_(kg)________________________________________ (whtcas)______________________      4.5237E+05 OP 
 WP_cross_section_area_with_insulation_and_insertion_(per_coil)_(m2)_____ (awpc)________________________      5.3798E-01    
 WP_cross_section_area_(per_coil)_(m2)___________________________________ (aswp)________________________      4.8100E-01    
 Winding_pack_radial_thickness_(m)_______________________________________ (dr_tf_wp)____________________      4.6730E-01 ITV
 Winding_pack_toroidal_width_1_(m)_______________________________________ (wwp1)________________________      1.1977E+00 OP 
